Package ID,City,Pincode,Ship Date,Delivery Date,Status,Partner,Delay Reason,Delivery Time (hrs),Latitude,Longitude
PKG1746,Nashik,422004,2024-06-23,2024-06-24,Delayed,Delhivery,Traffic,24.0,20.01,73.8
PKG1747,Nagpur,440004,2024-06-07,2024-06-09,Delivered,Delhivery,,48.0,21.16,79.1
PKG1748,Nashik,422001,2024-06-07,2024-06-09,Delayed,BlueDart,,48.0,19.9975,73.7898
PKG1749,Nagpur,440001,2024-06-15,2024-06-17,Delivered,Ekart,,48.0,21.1458,79.0882
PKG1750,Nagpur,440004,2024-06-02,2024-06-04,Delayed,XpressBees,,48.0,21.16,79.1
PKG1751,Nashik,422004,2024-06-02,2024-06-03,Delivered,BlueDart,,24.0,20.01,73.8
PKG1752,Nashik,422003,2024-06-03,2024-06-04,Delivered,Ekart,,24.0,20.005,73.795
PKG1753,Nagpur,440001,2024-06-12,2024-06-13,Delivered,Delhivery,,24.0,21.1458,79.0882
PKG1754,Nagpur,440003,2024-06-21,2024-06-24,Delivered,Ekart,,72.0,21.15,79.09
PKG1755,Nagpur,440001,2024-06-05,2024-06-07,Delayed,XpressBees,Customer Unavailable,48.0,21.1458,79.0882
PKG1756,Nashik,422004,2024-06-10,2024-06-12,Delivered,Delhivery,,48.0,20.01,73.8
PKG1757,Nashik,422002,2024-06-28,2024-06-30,Delivered,BlueDart,,48.0,20.002,73.79
PKG1758,Nagpur,440002,2024-06-27,2024-06-28,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG1759,Nagpur,440004,2024-06-13,2024-06-14,Delivered,Delhivery,,24.0,21.16,79.1
PKG1760,Nashik,422002,2024-06-28,2024-07-01,Delayed,BlueDart,Address Not Found,72.0,20.002,73.79
PKG1761,Nashik,422002,2024-06-02,2024-06-04,Delivered,Delhivery,,48.0,20.002,73.79
PKG1762,Nagpur,440004,2024-06-16,2024-06-19,Delivered,XpressBees,,72.0,21.16,79.1
PKG1763,Nashik,422004,2024-06-29,2024-07-02,Delivered,Delhivery,,72.0,20.01,73.8
PKG1764,Nashik,422002,2024-06-16,2024-06-18,Delivered,Delhivery,,48.0,20.002,73.79
PKG1765,Nashik,422001,2024-06-08,2024-06-11,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG1766,Nashik,422001,2024-06-11,2024-06-12,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG1767,Nashik,422002,2024-06-02,2024-06-05,Delayed,XpressBees,Weather,72.0,20.002,73.79
PKG1768,Nashik,422001,2024-06-09,2024-06-12,Delayed,BlueDart,,72.0,19.9975,73.7898
PKG1769,Nagpur,440002,2024-06-27,2024-06-28,Delivered,Ekart,,24.0,21.1466,79.0849
PKG1770,Nashik,422002,2024-06-22,2024-06-23,Delivered,XpressBees,,24.0,20.002,73.79
PKG1771,Nagpur,440003,2024-06-21,2024-06-23,Failed,XpressBees,Address Not Found,48.0,21.15,79.09
PKG1772,Nagpur,440002,2024-06-11,2024-06-14,Delayed,Ekart,,72.0,21.1466,79.0849
PKG1773,Nashik,422003,2024-06-12,2024-06-13,Failed,BlueDart,Holiday,24.0,20.005,73.795
PKG1774,Nagpur,440002,2024-06-05,2024-06-08,Delivered,BlueDart,,72.0,21.1466,79.0849
PKG1775,Nashik,422002,2024-07-01,2024-07-04,Delivered,Ekart,,72.0,20.002,73.79
PKG1776,Nashik,422004,2024-06-02,2024-06-05,Delivered,XpressBees,,72.0,20.01,73.8
PKG1777,Nagpur,440002,2024-06-12,2024-06-14,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG1778,Nagpur,440002,2024-06-06,2024-06-09,Delivered,Delhivery,,72.0,21.1466,79.0849
PKG1779,Nashik,422002,2024-06-02,2024-06-05,Delivered,BlueDart,,72.0,20.002,73.79
PKG1780,Nashik,422001,2024-06-04,2024-06-07,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG1781,Nagpur,440004,2024-06-29,2024-07-02,Delivered,Ekart,,72.0,21.16,79.1
PKG1782,Nashik,422002,2024-06-16,2024-06-17,Failed,BlueDart,Traffic,24.0,20.002,73.79
PKG1783,Nagpur,440001,2024-07-01,2024-07-02,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1784,Nashik,422001,2024-06-30,2024-07-02,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG1785,Nagpur,440001,2024-06-14,2024-06-16,Delayed,Ekart,Weather,48.0,21.1458,79.0882
PKG1786,Nagpur,440003,2024-06-17,2024-06-20,Delayed,BlueDart,Traffic,72.0,21.15,79.09
PKG1787,Nagpur,440003,2024-06-15,2024-06-16,Delivered,BlueDart,,24.0,21.15,79.09
PKG1788,Nashik,422004,2024-06-01,2024-06-04,Delivered,XpressBees,,72.0,20.01,73.8
PKG1789,Nagpur,440002,2024-06-09,2024-06-10,Delivered,BlueDart,,24.0,21.1466,79.0849
PKG1790,Nagpur,440002,2024-06-12,2024-06-14,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG1791,Nagpur,440003,2024-06-15,2024-06-18,Delivered,Delhivery,,72.0,21.15,79.09
PKG1792,Nagpur,440002,2024-06-15,2024-06-17,Delayed,BlueDart,Customer Unavailable,48.0,21.1466,79.0849
PKG1793,Nashik,422001,2024-06-04,2024-06-06,Failed,BlueDart,Address Not Found,48.0,19.9975,73.7898
PKG1794,Nagpur,440002,2024-06-21,2024-06-24,Delivered,Ekart,,72.0,21.1466,79.0849
PKG1795,Nashik,422001,2024-06-13,2024-06-16,Delivered,Ekart,,72.0,19.9975,73.7898
PKG1796,Nagpur,440003,2024-06-01,2024-06-03,Delivered,Delhivery,,48.0,21.15,79.09
PKG1797,Nagpur,440002,2024-06-01,2024-06-02,Delivered,Ekart,,24.0,21.1466,79.0849
PKG1798,Nashik,422002,2024-06-30,2024-07-02,Delivered,Delhivery,,48.0,20.002,73.79
PKG1799,Nagpur,440004,2024-06-03,2024-06-06,Delivered,Delhivery,,72.0,21.16,79.1
PKG1800,Nashik,422004,2024-06-29,2024-06-30,Delivered,BlueDart,,24.0,20.01,73.8
PKG1801,Nagpur,440002,2024-06-02,2024-06-04,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG1802,Nagpur,440002,2024-06-09,2024-06-11,Failed,XpressBees,Traffic,48.0,21.1466,79.0849
PKG1803,Nashik,422003,2024-06-29,2024-07-01,Delivered,BlueDart,,48.0,20.005,73.795
PKG1804,Nagpur,440003,2024-06-07,2024-06-10,Delivered,Ekart,,72.0,21.15,79.09
PKG1805,Nagpur,440001,2024-06-07,2024-06-08,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1806,Nagpur,440002,2024-06-09,2024-06-12,Delivered,Delhivery,,72.0,21.1466,79.0849
PKG1807,Nagpur,440004,2024-06-04,2024-06-06,Delivered,XpressBees,,48.0,21.16,79.1
PKG1808,Nashik,422001,2024-06-02,2024-06-04,Delivered,Ekart,,48.0,19.9975,73.7898
PKG1809,Nagpur,440003,2024-06-07,2024-06-08,Delivered,Delhivery,,24.0,21.15,79.09
PKG1810,Nagpur,440003,2024-06-20,2024-06-22,Delivered,BlueDart,,48.0,21.15,79.09
PKG1811,Nagpur,440002,2024-06-05,2024-06-08,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG1812,Nashik,422003,2024-06-22,2024-06-24,Delayed,Delhivery,Holiday,48.0,20.005,73.795
PKG1813,Nagpur,440003,2024-06-14,2024-06-17,Delivered,BlueDart,,72.0,21.15,79.09
PKG1814,Nagpur,440001,2024-06-21,2024-06-22,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1815,Nagpur,440003,2024-06-02,2024-06-03,Delayed,XpressBees,Address Not Found,24.0,21.15,79.09
PKG1816,Nashik,422001,2024-06-06,2024-06-08,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG1817,Nagpur,440001,2024-06-20,2024-06-21,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1818,Nashik,422004,2024-06-22,2024-06-24,Failed,Ekart,Address Not Found,48.0,20.01,73.8
PKG1819,Nagpur,440001,2024-06-06,2024-06-09,Delivered,BlueDart,,72.0,21.1458,79.0882
PKG1820,Nagpur,440001,2024-06-04,2024-06-05,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1821,Nagpur,440001,2024-06-01,2024-06-02,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1822,Nashik,422001,2024-06-18,2024-06-19,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG1823,Nashik,422002,2024-06-02,2024-06-05,Delivered,BlueDart,,72.0,20.002,73.79
PKG1824,Nagpur,440004,2024-06-28,2024-06-30,Delivered,Delhivery,,48.0,21.16,79.1
PKG1825,Nagpur,440002,2024-06-21,2024-06-22,Delivered,Ekart,,24.0,21.1466,79.0849
PKG1826,Nashik,422002,2024-06-13,2024-06-16,Delayed,Delhivery,Holiday,72.0,20.002,73.79
PKG1827,Nagpur,440002,2024-06-28,2024-06-29,Delivered,Delhivery,,24.0,21.1466,79.0849
PKG1828,Nashik,422001,2024-06-12,2024-06-15,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG1829,Nagpur,440002,2024-06-13,2024-06-15,Delayed,XpressBees,Traffic,48.0,21.1466,79.0849
PKG1830,Nashik,422002,2024-06-03,2024-06-06,Delivered,XpressBees,,72.0,20.002,73.79
PKG1831,Nashik,422002,2024-06-25,2024-06-26,Delivered,Delhivery,,24.0,20.002,73.79
PKG1832,Nashik,422001,2024-06-01,2024-06-03,Delayed,Delhivery,Weather,48.0,19.9975,73.7898
PKG1833,Nashik,422003,2024-06-05,2024-06-08,Delayed,XpressBees,Weather,72.0,20.005,73.795
PKG1834,Nagpur,440003,2024-06-19,2024-06-23,Delivered,BlueDart,,96.0,21.15,79.09
PKG1835,Nagpur,440001,2024-06-28,2024-06-29,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG1836,Nagpur,440001,2024-06-19,2024-06-21,Failed,Ekart,Customer Unavailable,48.0,21.1458,79.0882
PKG1837,Nashik,422003,2024-06-09,2024-06-10,Delivered,XpressBees,,24.0,20.005,73.795
PKG1838,Nagpur,440002,2024-06-24,2024-06-25,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG1839,Nashik,422002,2024-06-24,2024-06-27,Delivered,Delhivery,,72.0,20.002,73.79
PKG1840,Nagpur,440002,2024-06-04,2024-06-07,Delivered,Ekart,,72.0,21.1466,79.0849
PKG1841,Nagpur,440001,2024-06-09,2024-06-12,Delivered,BlueDart,,72.0,21.1458,79.0882
PKG1842,Nagpur,440002,2024-06-26,2024-06-28,Delayed,Delhivery,Traffic,48.0,21.1466,79.0849
PKG1843,Nagpur,440004,2024-06-15,2024-06-18,Delayed,Delhivery,Address Not Found,72.0,21.16,79.1
PKG1844,Nashik,422001,2024-06-27,2024-06-28,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG1845,Nagpur,440002,2024-06-05,2024-06-06,Delivered,Delhivery,,24.0,21.1466,79.0849
PKG1846,Nashik,422004,2024-06-25,2024-06-26,Delayed,XpressBees,Weather,24.0,20.01,73.8
PKG1847,Nashik,422002,2024-06-12,2024-06-14,Delayed,Delhivery,Address Not Found,48.0,20.002,73.79
PKG1848,Nashik,422002,2024-06-02,2024-06-04,Delivered,Delhivery,,48.0,20.002,73.79
PKG1849,Nashik,422004,2024-06-14,2024-06-17,Delayed,Delhivery,Address Not Found,72.0,20.01,73.8
PKG1850,Nagpur,440001,2024-06-02,2024-06-03,Delayed,XpressBees,Traffic,24.0,21.1458,79.0882
PKG1851,Nagpur,440001,2024-06-27,2024-06-30,Delivered,Ekart,,72.0,21.1458,79.0882
PKG1852,Nashik,422001,2024-06-29,2024-06-30,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG1853,Nagpur,440002,2024-06-06,2024-06-09,Delivered,BlueDart,,72.0,21.1466,79.0849
PKG1854,Nagpur,440004,2024-06-27,2024-06-28,Delivered,Ekart,,24.0,21.16,79.1
PKG1855,Nashik,422003,2024-06-03,2024-06-05,Delivered,XpressBees,,48.0,20.005,73.795
PKG1856,Nashik,422001,2024-06-13,2024-06-14,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG1857,Nagpur,440004,2024-06-08,2024-06-11,Delivered,Delhivery,,72.0,21.16,79.1
PKG1858,Nagpur,440001,2024-06-05,2024-06-06,Delayed,Ekart,Address Not Found,24.0,21.1458,79.0882
PKG1859,Nagpur,440003,2024-06-12,2024-06-13,Delivered,Ekart,,24.0,21.15,79.09
PKG1860,Nagpur,440002,2024-06-25,2024-06-27,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG1861,Nashik,422001,2024-06-27,2024-06-28,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG1862,Nagpur,440004,2024-06-07,2024-06-09,Failed,BlueDart,,48.0,21.16,79.1
PKG1863,Nagpur,440002,2024-06-20,2024-06-23,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG1864,Nashik,422003,2024-06-22,2024-06-25,Failed,Delhivery,Weather,72.0,20.005,73.795
PKG1865,Nagpur,440004,2024-06-04,2024-06-06,Delivered,Ekart,,48.0,21.16,79.1
PKG1866,Nashik,422003,2024-06-21,2024-06-23,Delivered,XpressBees,,48.0,20.005,73.795
PKG1867,Nashik,422003,2024-06-07,2024-06-08,Failed,Ekart,Address Not Found,24.0,20.005,73.795
PKG1868,Nashik,422003,2024-06-16,2024-06-17,Delivered,Delhivery,,24.0,20.005,73.795
PKG1869,Nashik,422003,2024-06-27,2024-06-28,Delivered,BlueDart,,24.0,20.005,73.795
PKG1870,Nashik,422001,2024-06-28,2024-07-01,Delivered,Ekart,,72.0,19.9975,73.7898
PKG1871,Nashik,422004,2024-06-23,2024-06-24,Delivered,Delhivery,,24.0,20.01,73.8
PKG1872,Nashik,422002,2024-06-05,2024-06-07,Failed,XpressBees,Weather,48.0,20.002,73.79
PKG1873,Nagpur,440003,2024-06-08,2024-06-10,Delivered,BlueDart,,48.0,21.15,79.09
PKG1874,Nashik,422003,2024-06-30,2024-07-01,Delivered,BlueDart,,24.0,20.005,73.795
PKG1875,Nashik,422002,2024-06-02,2024-06-05,Delivered,Ekart,,72.0,20.002,73.79
PKG1876,Nashik,422001,2024-06-13,2024-06-14,Delivered,Ekart,,24.0,19.9975,73.7898
PKG1877,Nashik,422002,2024-06-02,2024-06-03,Delivered,Delhivery,,24.0,20.002,73.79
PKG1878,Nagpur,440002,2024-06-09,2024-06-10,Delivered,BlueDart,,24.0,21.1466,79.0849
PKG1879,Nagpur,440004,2024-06-21,2024-06-22,Delivered,BlueDart,,24.0,21.16,79.1
PKG1880,Nashik,422001,2024-06-16,2024-06-17,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG1881,Nagpur,440002,2024-06-29,2024-07-02,Delayed,Ekart,Traffic,72.0,21.1466,79.0849
PKG1882,Nagpur,440003,2024-06-03,2024-06-04,Delivered,XpressBees,,24.0,21.15,79.09
PKG1883,Nagpur,440003,2024-06-09,2024-06-12,Delivered,Ekart,,72.0,21.15,79.09
PKG1884,Nashik,422004,2024-06-10,2024-06-13,Delivered,Delhivery,,72.0,20.01,73.8
PKG1885,Nagpur,440002,2024-06-03,2024-06-06,Failed,XpressBees,Traffic,72.0,21.1466,79.0849
PKG1886,Nashik,422003,2024-06-24,2024-06-27,Delivered,Delhivery,,72.0,20.005,73.795
PKG1887,Nashik,422001,2024-06-22,2024-06-23,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG1888,Nagpur,440004,2024-06-03,2024-06-06,Delayed,BlueDart,Weather,72.0,21.16,79.1
PKG1889,Nashik,422003,2024-06-24,2024-06-28,Delivered,XpressBees,,96.0,20.005,73.795
PKG1890,Nagpur,440001,2024-06-05,2024-06-08,Delayed,Delhivery,Weather,72.0,21.1458,79.0882
PKG1891,Nagpur,440001,2024-06-08,2024-06-11,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG1892,Nashik,422001,2024-06-07,2024-06-09,Delayed,BlueDart,Customer Unavailable,48.0,19.9975,73.7898
PKG1893,Nashik,422003,2024-06-27,2024-06-28,Delivered,BlueDart,,24.0,20.005,73.795
PKG1894,Nashik,422003,2024-06-21,2024-06-24,Delivered,XpressBees,,72.0,20.005,73.795
PKG1895,Nagpur,440001,2024-06-19,2024-06-22,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG1896,Nagpur,440003,2024-06-12,2024-06-14,Delivered,XpressBees,,48.0,21.15,79.09
PKG1897,Nagpur,440001,2024-06-29,2024-07-02,Delivered,XpressBees,,72.0,21.1458,79.0882
PKG1898,Nagpur,440004,2024-06-23,2024-06-24,Delivered,Delhivery,,24.0,21.16,79.1
PKG1899,Nashik,422004,2024-06-01,2024-06-02,Delivered,BlueDart,,24.0,20.01,73.8
PKG1900,Nashik,422004,2024-06-12,2024-06-14,Delayed,Ekart,Address Not Found,48.0,20.01,73.8
PKG1901,Nagpur,440004,2024-06-28,2024-06-30,Delayed,Ekart,Weather,48.0,21.16,79.1
PKG1902,Nashik,422004,2024-06-29,2024-07-01,Delivered,Delhivery,,48.0,20.01,73.8
PKG1903,Nashik,422004,2024-06-20,2024-06-21,Delayed,XpressBees,Holiday,24.0,20.01,73.8
PKG1904,Nagpur,440004,2024-06-05,2024-06-06,Delivered,Ekart,,24.0,21.16,79.1
PKG1905,Nagpur,440002,2024-06-04,2024-06-06,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG1906,Nagpur,440001,2024-06-10,2024-06-11,Delayed,Delhivery,Customer Unavailable,24.0,21.1458,79.0882
PKG1907,Nashik,422003,2024-06-21,2024-06-22,Delivered,BlueDart,,24.0,20.005,73.795
PKG1908,Nashik,422002,2024-06-22,2024-06-25,Delivered,XpressBees,,72.0,20.002,73.79
PKG1909,Nashik,422004,2024-06-24,2024-06-26,Delayed,BlueDart,Traffic,48.0,20.01,73.8
PKG1910,Nagpur,440004,2024-06-23,2024-06-24,Delivered,XpressBees,,24.0,21.16,79.1
PKG1911,Nashik,422002,2024-06-12,2024-06-15,Delivered,BlueDart,,72.0,20.002,73.79
PKG1912,Nashik,422001,2024-06-04,2024-06-05,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG1913,Nagpur,440001,2024-06-28,2024-06-30,Delivered,Ekart,,48.0,21.1458,79.0882
PKG1914,Nashik,422001,2024-06-23,2024-06-26,Failed,Delhivery,Weather,72.0,19.9975,73.7898
PKG1915,Nashik,422002,2024-06-05,2024-06-06,Delivered,Ekart,,24.0,20.002,73.79
PKG1916,Nashik,422003,2024-06-07,2024-06-08,Delayed,Ekart,Customer Unavailable,24.0,20.005,73.795
PKG1917,Nashik,422001,2024-06-20,2024-06-21,Delivered,Delhivery,,24.0,19.9975,73.7898
PKG1918,Nagpur,440003,2024-06-22,2024-06-25,Delivered,Ekart,,72.0,21.15,79.09
PKG1919,Nagpur,440003,2024-06-02,2024-06-05,Delivered,BlueDart,,72.0,21.15,79.09
PKG1920,Nagpur,440002,2024-06-27,2024-06-29,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG1921,Nagpur,440002,2024-06-26,2024-06-28,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG1922,Nashik,422003,2024-06-18,2024-06-20,Delivered,BlueDart,,48.0,20.005,73.795
PKG1923,Nagpur,440001,2024-06-05,2024-06-08,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG1924,Nagpur,440004,2024-06-02,2024-06-03,Delivered,Delhivery,,24.0,21.16,79.1
PKG1925,Nagpur,440002,2024-06-27,2024-06-28,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG1926,Nashik,422003,2024-06-06,2024-06-08,Delivered,Delhivery,,48.0,20.005,73.795
PKG1927,Nagpur,440001,2024-06-26,2024-06-28,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG1928,Nagpur,440003,2024-06-28,2024-07-01,Delayed,Delhivery,Traffic,72.0,21.15,79.09
PKG1929,Nagpur,440002,2024-06-30,2024-07-03,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG1930,Nashik,422002,2024-06-13,2024-06-14,Delivered,Delhivery,,24.0,20.002,73.79
PKG1931,Nashik,422002,2024-06-08,2024-06-10,Delivered,BlueDart,,48.0,20.002,73.79
PKG1932,Nashik,422004,2024-06-01,2024-06-04,Delivered,Ekart,,72.0,20.01,73.8
PKG1933,Nagpur,440002,2024-07-01,2024-07-03,Delayed,BlueDart,Traffic,48.0,21.1466,79.0849
PKG1934,Nagpur,440002,2024-06-23,2024-06-25,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG1935,Nagpur,440004,2024-06-07,2024-06-09,Delivered,Delhivery,,48.0,21.16,79.1
PKG1936,Nagpur,440001,2024-06-21,2024-06-22,Delivered,XpressBees,,24.0,21.1458,79.0882
PKG1937,Nashik,422001,2024-06-21,2024-06-23,Delivered,Ekart,,48.0,19.9975,73.7898
PKG1938,Nashik,422002,2024-06-22,2024-06-25,Delivered,Delhivery,,72.0,20.002,73.79
PKG1939,Nashik,422002,2024-06-12,2024-06-14,Delayed,Delhivery,Traffic,48.0,20.002,73.79
PKG1940,Nashik,422004,2024-06-26,2024-06-27,Failed,Delhivery,,24.0,20.01,73.8
PKG1941,Nashik,422003,2024-06-27,2024-06-29,Delivered,Delhivery,,48.0,20.005,73.795
PKG1942,Nashik,422003,2024-06-16,2024-06-18,Delivered,XpressBees,,48.0,20.005,73.795
PKG1943,Nagpur,440001,2024-06-23,2024-06-24,Failed,Ekart,Customer Unavailable,24.0,21.1458,79.0882
PKG1944,Nagpur,440003,2024-06-28,2024-06-30,Delivered,Ekart,,48.0,21.15,79.09
PKG1945,Nagpur,440001,2024-06-16,2024-06-19,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG1946,Nashik,422004,2024-06-21,2024-06-22,Delivered,Ekart,,24.0,20.01,73.8
PKG1947,Nagpur,440001,2024-06-02,2024-06-04,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG1948,Nagpur,440002,2024-06-09,2024-06-11,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG1949,Nashik,422002,2024-06-07,2024-06-09,Delivered,Ekart,,48.0,20.002,73.79
PKG1950,Nagpur,440003,2024-06-17,2024-06-18,Delivered,XpressBees,,24.0,21.15,79.09
PKG1951,Nagpur,440004,2024-06-17,2024-06-18,Delivered,Ekart,,24.0,21.16,79.1
PKG1952,Nagpur,440004,2024-06-27,2024-06-30,Failed,XpressBees,Weather,72.0,21.16,79.1
PKG1953,Nagpur,440001,2024-06-15,2024-06-18,Delivered,Ekart,,72.0,21.1458,79.0882
PKG1954,Nashik,422001,2024-06-25,2024-06-27,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG1955,Nagpur,440003,2024-07-01,2024-07-03,Delayed,XpressBees,Address Not Found,48.0,21.15,79.09
PKG1956,Nashik,422001,2024-06-12,2024-06-15,Delivered,Ekart,,72.0,19.9975,73.7898
PKG1957,Nagpur,440004,2024-06-10,2024-06-13,Delivered,Delhivery,,72.0,21.16,79.1
PKG1958,Nashik,422001,2024-07-01,2024-07-04,Failed,XpressBees,,72.0,19.9975,73.7898
PKG1959,Nashik,422001,2024-06-19,2024-06-21,Delayed,Ekart,Customer Unavailable,48.0,19.9975,73.7898
PKG1960,Nashik,422002,2024-06-25,2024-06-28,Failed,Ekart,Address Not Found,72.0,20.002,73.79
PKG1961,Nashik,422001,2024-06-20,2024-06-23,Delayed,XpressBees,Address Not Found,72.0,19.9975,73.7898
PKG1962,Nashik,422001,2024-06-19,2024-06-22,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG1963,Nashik,422003,2024-06-02,2024-06-04,Delivered,Ekart,,48.0,20.005,73.795
PKG1964,Nagpur,440001,2024-06-24,2024-06-25,Delayed,Ekart,Customer Unavailable,24.0,21.1458,79.0882
PKG1965,Nagpur,440002,2024-06-02,2024-06-03,Delayed,Ekart,Customer Unavailable,24.0,21.1466,79.0849
PKG1966,Nagpur,440004,2024-06-30,2024-07-02,Delivered,BlueDart,,48.0,21.16,79.1
PKG1967,Nashik,422002,2024-06-10,2024-06-12,Delivered,XpressBees,,48.0,20.002,73.79
PKG1968,Nagpur,440004,2024-06-18,2024-06-19,Delivered,BlueDart,,24.0,21.16,79.1
PKG1969,Nashik,422003,2024-06-18,2024-06-19,Delivered,Delhivery,,24.0,20.005,73.795
PKG1970,Nagpur,440003,2024-06-10,2024-06-12,Delivered,Delhivery,,48.0,21.15,79.09
PKG1971,Nashik,422004,2024-06-17,2024-06-18,Delayed,XpressBees,,24.0,20.01,73.8
PKG1972,Nashik,422003,2024-06-25,2024-06-28,Delivered,Ekart,,72.0,20.005,73.795
PKG1973,Nashik,422001,2024-06-06,2024-06-09,Delayed,XpressBees,Address Not Found,72.0,19.9975,73.7898
PKG1974,Nagpur,440004,2024-06-23,2024-06-24,Delivered,XpressBees,,24.0,21.16,79.1
PKG1975,Nagpur,440001,2024-06-18,2024-06-19,Delayed,BlueDart,Holiday,24.0,21.1458,79.0882
PKG1976,Nagpur,440002,2024-06-07,2024-06-10,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG1977,Nagpur,440004,2024-06-12,2024-06-14,Delivered,BlueDart,,48.0,21.16,79.1
PKG1978,Nashik,422001,2024-06-21,2024-06-24,Failed,XpressBees,Address Not Found,72.0,19.9975,73.7898
PKG1979,Nashik,422003,2024-06-02,2024-06-04,Delayed,Delhivery,,48.0,20.005,73.795
PKG1980,Nashik,422003,2024-06-07,2024-06-08,Delivered,Ekart,,24.0,20.005,73.795
PKG1981,Nagpur,440001,2024-06-28,2024-06-30,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG1982,Nagpur,440003,2024-06-28,2024-06-29,Delayed,Ekart,Address Not Found,24.0,21.15,79.09
PKG1983,Nagpur,440004,2024-06-09,2024-06-11,Delivered,Ekart,,48.0,21.16,79.1
PKG1984,Nagpur,440004,2024-06-01,2024-06-02,Delivered,XpressBees,,24.0,21.16,79.1
PKG1985,Nashik,422002,2024-06-03,2024-06-06,Delivered,Delhivery,,72.0,20.002,73.79
PKG1986,Nashik,422002,2024-06-16,2024-06-17,Delivered,Ekart,,24.0,20.002,73.79
PKG1987,Nagpur,440003,2024-06-24,2024-06-25,Delivered,Ekart,,24.0,21.15,79.09
PKG1988,Nashik,422002,2024-06-29,2024-07-02,Delivered,Ekart,,72.0,20.002,73.79
PKG1989,Nagpur,440001,2024-06-02,2024-06-03,Delayed,XpressBees,Traffic,24.0,21.1458,79.0882
PKG1990,Nashik,422002,2024-06-11,2024-06-14,Failed,Ekart,Holiday,72.0,20.002,73.79
PKG1991,Nashik,422002,2024-06-18,2024-06-20,Failed,BlueDart,Traffic,48.0,20.002,73.79
PKG1992,Nagpur,440001,2024-06-21,2024-06-24,Delivered,Ekart,,72.0,21.1458,79.0882
PKG1993,Nashik,422003,2024-06-19,2024-06-21,Delayed,Delhivery,Address Not Found,48.0,20.005,73.795
PKG1994,Nashik,422003,2024-06-28,2024-07-01,Delivered,Ekart,,72.0,20.005,73.795
PKG1995,Nashik,422002,2024-06-02,2024-06-03,Delayed,Delhivery,Customer Unavailable,24.0,20.002,73.79
PKG1996,Nashik,422001,2024-06-13,2024-06-15,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG1997,Nashik,422002,2024-06-19,2024-06-20,Delivered,Ekart,,24.0,20.002,73.79
PKG1998,Nagpur,440004,2024-06-30,2024-07-03,Delivered,Delhivery,,72.0,21.16,79.1
PKG1999,Nagpur,440002,2024-06-27,2024-06-28,Delivered,BlueDart,,24.0,21.1466,79.0849
PKG2000,Nashik,422001,2024-06-05,2024-06-09,Delayed,XpressBees,Weather,96.0,19.9975,73.7898
PKG2001,Nashik,422001,2024-06-02,2024-06-04,Delivered,Delhivery,,48.0,19.9975,73.7898
